IDCarrier;IDDistrict;DistrictName;CityName;Price
1;4352;Seruyan Hilir ;Kab Seruyan;62000
1;4353;Seruyan Hulu;Kab Seruyan;93000
1;4354;Seruyan Tengah;Kab Seruyan;93000
1;4355;Serwaru;Kab Maluku Tenggara Barat;164000
1;4356;Sesayap Hilir;Kab Tana Tidung;63000
1;4357;Sesayap;Kab Tana Tidung;63000
1;4358;Sesean;Kab Tana Toraja Utara;53000
1;4359;Sesena Padang;Kab Mamasa;53000
1;4360;Seteluk;Kab Sumbawa Barat;63000
1;4361;Setia Bakti;Kab Aceh Jaya;57000
1;4362;Setiabudi ;Kota Administrasi Jakarta Selatan;9000
1;4363;Setu;Kab Bekasi;10000
1;4364;Seulimeum;Kab Aceh Besar;57000
1;4365;Seunagan;Kab Nagan Raya;57000
1;4366;Seunagan Timur;Kab Nagan Raya;57000
1;4367;Seunuddon;Kab Aceh Utara;57000
1;4368;Seuruway;Kab Aceh Tamiang;57000
1;4369;Sewon;Kab Bantul;25000
1;4370;Seyegan;Kab Sleman;25000
1;4371;Siabu;Kab Mandailing Natal;53000
1;4372;Siais;Kab Tapanuli Selatan;53000
1;4373;Siak Hulu;Kab Kampar;48000
1;4374;Siak Indrapura;Kab Siak;38000
1;4375;Siak;Kab Siak;48000
1;4376;Siak Kecil;Kab Bengkalis;48000
1;4377;Sianjur Mula Mula;Kab Samosir;53000
1;4378;Siantan / Wajok;Kab Pontianak;42000
1;4379;Siantan;Kab Natuna;87000
1;4380;Siantan Selatan ;Kab Natuna;87000
1;4381;Siantan Timur;Kab Natuna;87000
1;4382;Siantar Barat;Kota Pematangsiantar;42000
1;4383;Siantar;Kab Simalungun;53000
1;4384;Siantar Marihat;Kota Pematangsiantar;42000
1;4385;Siantar Martoba;Kota Pematangsiantar;42000
1;4386;Siantar Narumonda;Kab Toba Samosir;53000
1;4387;Siantar Selatan;Kota Pematangsiantar;42000
1;4388;Siantar Timur;Kota Pematangsiantar;42000
1;4389;Siantar Utara;Kota Pematangsiantar;42000
1;4390;Siatas Barita;Kab Tapanuli Utara;53000
1;4391;Siau Barat;Kab Kepulauan Sangihe;75000
1;4392;Siau Barat Selatan;Kab Kepulauan Sangihe;75000
1;4393;Siau Timur;Kab Kepulauan Sangihe;75000
1;4394;Siau Timur Selatan;Kab Kepulauan Sangihe;75000
1;4395;Sibabangun;Kab Tapanuli Tengah;53000
1;4396;Siberut Selatan;Kab Kepulauan Mentawai;47000
1;4397;Siberut Utara;Kab Kepulauan Mentawai;47000
1;4398;Sibolangit;Kab Deli Serdang;53000
1;4399;Sibolga;Kab Tapanuli Tengah;42000
1;4400;Sibolga Kota;Kota Sibolga;42000
1;4401;Sibolga Sambas;Kota Sibolga;42000
1;4402;Sibolga Selatan;Kota Sibolga;42000
1;4403;Sibolga Utara;Kota Sibolga;42000
1;4404;Siborong-Borong;Kab Tapanuli Utara;42000
1;4405;Sibuhuan;Kab Padang Lawas;42000
1;4406;Sibulue;Kab Bone;53000
1;4407;Sidamanik;Kab Simalungun;53000
1;4408;Sidamulih;KabCiamis;10000
1;4409;Sidareja;Kab Cilacap;22000
1;4410;Sidayu;KabGresik;32000
1;4411;Sidemen;Kab Karangasem;1
1;4412;Sidenreng;Kab Sindenreng Rappang;42000
1;4413;Sidikalang;Kab Dairi;42000
1;4414;Sidoarjo;Kab Sidoarjo;16000
1;4415;Sidoharjo ;Kab Wonogiri;25000
1;4416;Sidoharjo;Kab Sragen;25000
1;4417;Sidomukti;Kota Salatiga;20000
1;4418;Sidomulyo;Kab Lampung Selatan;38000
1;4419;Sidorejo;Kota Salatiga;20000
1;4420;Sidrap;Kab Sindenreng Rappang;53000
1;4421;Siempat Nempu Hilir;Kab Dairi;53000
1;4422;Siempat Nempu Hulu;Kab Dairi;53000
1;4423;Siempat Nempu;Kab Dairi;53000
1;4424;Siempat Rube;Kab Pakpak Barat;53000
1;4425;Sigaluh;Kab Banjarnegara;25000
1;4426;Sigi Biromaru;Kab Donggala;67000
1;4427;Sigli;Kab Pidie;45000
1;4428;Sigumpar;Kab Toba Samosir;53000
1;4429;Sijama Polang;Kab Humbang Hasudutan;53000
1;4430;Sijuk;Kab Belitung;38000
1;4431;Sikur;Kab Lombok Timur;42000
1;4432;Silaen;Kab Toba Samosir;53000
1;4433;Silangkitang;Kab Labuhan Batu;53000
1;4434;Silat Hilir;Kab Kapuas Hulu;53000
1;4435;Silat Hulu;Kab Kapuas Hulu;53000
1;4436;Silau Kahean;Kab Simalungun;53000
1;4437;Silih Nara;Kab Aceh Tengah;57000
1;4438;Silima Pungga-Pungga;Kab Dairi;53000
1;4439;Silimakuta;Kab Simalungun;53000
1;4440;Siliragung;Kab Banyuwangi;38000
1;4441;Silo;Kab Jember;38000
1;4442;Silungkang;Kota Sawahlunto;37000
1;4443;Siman;Kab Ponorogo;38000
1;4444;Simangambat;Kab Padang Lawas Utara;53000
1;4445;Simangambat;Kab Tapanuli Selatan;53000
1;4446;Simangumban;Kab Tapanuli Utara;53000
1;4447;Simanindo;Kab Samosir;53000
1;4448;Simbang;Kab Maros;53000
1;4449;Simboro dan Kepulauan;Kab Mamuju;53000
1;4450;Simbuang;Kab Tana Toraja;53000
1;4451;Simeulue Tengah;Kab Simeuleu;86000
1;4452;Simeulue Timur;Kab Simeuleu;86000
1;4453;Simo;Kab Boyolali;25000
1;4454;Simokerto ;Kota Surabaya;16000
1;4455;Simpang Dua ;Kab Ketapang;53000
1;4456;Simpang Empat;Kab Asahan;53000
1;4457;Simpang Empat;Kab Banjar;49000
1;4458;Simpang Empat;Kab Karo;53000
1;4459;Simpang Empat;Kab Pasaman Barat;37000
1;4460;Simpang Hilir;Kab Kayong Utara;53000
1;4461;Simpang Hulu;Kab Ketapang;53000
1;4462;Simpang Jernih;Kab Aceh Timur;57000
1;4463;Simpang;Kab Ogan Komering Ulu Selatan;38000
1;4464;Simpang Kanan;Kab Aceh Singkil;1
1;4465;Simpang Kanan;Kab Rokan Hilir;72000
1;4466;Simpang Katis;Kab Bangka Tengah;39000
1;4467;Simpang Keuramat;Kab Aceh Utara;57000
1;4468;Simpang Kiri;Kota Subulussalam;45000
1;4469;Simpang Mamplam;Kab Bireuen;57000
1;4470;Simpang Pematang;Kab Tulang Bawang;38000
1;4471;Simpang Rima;Kab Bangka Selatan;39000
1;4472;Simpang Teritip;Kab Bangka Barat;31000
1;4473;Simpang tiga;Kab Aceh Besar;57000
1;4474;Simpang Tiga;Kab Pidie;57000
1;4475;Simpang Tiga Redelon;Kab Bener Meriah;45000
1;4476;Simpang Ulim;Kab Aceh Timur;57000
1;4477;Simpenan;Kab SuKabumi;19000
1;4478;Simpur;Kab Hulu Sungai Selatan;49000
1;4479;Simuelue Barat;Kab Simeuleu;86000
1;4480;Sinabang;Kab Simeuleu;86000
1;4481;Sinaboi;Kab Rokan Hilir;72000
1;4482;Sinak;Kab Puncak Jaya;155000
1;4483;Sindang;Kab Indramayu;20000
1;4484;Sindang Kelingi;Kab Rejang Lebong;42000
1;4485;Sindangagung ;Kab Kuningan;20000
1;4486;Sindangbarang;Kab Cianjur;19000
1;4487;Sindangkasih;KabCiamis;10000
1;4488;Sindangkerta;Kab Bandung Barat;10000
1;4489;Sindangwangi ;Kab Majalengka;20000
1;4490;Sindue;Kab Donggala;67000
1;4491;Sine;Kab Ngawi;38000
1;4492;Sinembah Tanjungmuda Hilir;Kab Deli Serdang;53000
1;4493;Sinembah Tanjungmuda Hulu;Kab Deli Serdang;53000
1;4494;Singa Gembara;Kab Kutai Timur;41000
1;4495;Singajaya;Kab Garut;10000
1;4496;Singaparna;Kab Tasikmalaya;8000
1;4497;Singaraja;Kab Buleleng;25000
1;4498;Singgahan;Kab Tuban;32000
1;4499;Singingi Hilir;Kab Kuantan Sengingi;48000
1;4500;Singingi;Kab Kuantan Sengingi;48000
1;4501;Singkawang Barat ;Kota Singkawang;42000
1;4502;Singkawang;Kota Singkawang;42000
1;4503;Singkawang Selatan;Kota Singkawang;42000
1;4504;Singkawang Tengah;Kota Singkawang;42000
1;4505;Singkawang Timur ;Kota Singkawang;42000
1;4506;Singkawang Utara ;Kota Singkawang;42000
1;4507;Singkep Barat;Kab Lingga;87000
1;4508;Singkep;Kab Lingga;46000
1;4509;Singkil;Kab Aceh Singkil;45000
1;4510;Singkil;Kota Manado;37000
1;4511;Singkil Utara;Kab Aceh Singkil;57000
1;4512;Singkohor;Kab Aceh Singkil;57000
1;4513;Singkup ;Kab Ketapang;53000
1;4514;Singojuruh;Kab Banyuwangi;38000
1;4515;Singorojo;Kab Kendal;25000
1;4516;Singosari;Kab Malang;38000
1;4517;Sinjai Barat;Kab Sinjai;53000
1;4518;Sinjai Borong;Kab Sinjai;53000
1;4519;Sinjai;Kab Sinjai;42000
1;4520;Sinjai Selatan;Kab Sinjai;53000
1;4521;Sinjai Tengah;Kab Sinjai;53000
1;4522;Sinjai Timur;Kab Sinjai;53000
1;4523;Sinjai Utara;Kab Sinjai;53000
1;4524;Sinon Sayang;Kab Minahasa Selatan;75000
1;4525;Sintang;Kab Sintang;42000
1;4526;Sintuk Toboh Gadang;Kab Padang Pariaman;47000
1;4527;Siompu;Kab Buton & Buton Utara;72000
1;4528;Sipahutar;Kab Tapanuli Utara;53000
1;4529;Sipirok;Kab Tapanuli Selatan;42000
1;4530;Sipispis;Kab Serdang Bedagai;53000
1;4531;Sipoholon;Kab Tapanuli Utara;53000
1;4532;Sipora;Kab Kepulauan Mentawai;47000
1;4533;Sirah Pulau Padang;Kab Ogan Komering Ilir;38000
1;4534;Sirampog;Kab Brebes;25000
1;4535;Sirandorung;Kab Tapanuli Tengah;53000
1;4536;Sirenja;Kab Donggala;67000
1;4537;Sirimau;Kota Ambon;46000
1;4538;Siriwo;Kab Nabire;155000
1;4539;Sirombo;Kab Nias;80000
1;4540;Sitahuis;Kab Tapanuli Tengah;53000
1;4541;Sitellu Tai Urang Jehe;Kab Pakpak Barat;53000
1;4542;Sitellu Tai Urang Julu;Kab Pakpak Barat;53000
1;4543;Sitinjau Laut;Kab Kerinci;52000
1;4544;Sitiotio;Kab Samosir;53000
1;4545;Sitiung;Kab Dharmasraya;47000
1;4546;Situbondo;Kab Situbondo;30000
1;4547;Situjuh Lima Nagari;Kab Lima Puluh Kota;47000
1;4548;Situraja;Kab Sumedang;10000
1;4549;Siwalan;Kab Pekalongan;25000
1;4550;Skanto;Kab Keerom;137000
1;4551;Slahung;Kab Ponorogo;38000
1;4552;Slawi;Kab Tegal;20000
1;4553;Sleman;Kab Sleman;14000
1;4554;Sliyeg;Kab Indramayu;20000
1;4555;Slogohimo ;Kab Wonogiri;25000
1;4556;Sluke;Kab Rembang;25000
1;4557;Soa;Kab Ngada;116000
1;4558;Sobang ;Kab Lebak;15000
1;4559;Socah;Kab Bangkalan;32000
1;4560;Sodonghilir;Kab Tasikmalaya;10000
1;4561;Soe;Kab Timor Tengah Selatan;61000
1;4562;Sojol;Kab Donggala;67000
1;4563;Sokan;Kab Melawi;53000
1;4564;Sokaraja;Kab Banyumas;25000
1;4565;Soko;Kab Tuban;32000
1;4566;Sokobanah;Kab Sampang;32000
1;4567;Solo;Kota Surakarta;14000
1;4568;Soloara;Kab Tana Toraja Utara;53000
1;4569;Solok;Kota Solok;37000
1;4570;Solokan Jeruk;Kab Bandung;10000
1;4571;Solokuro;Kab Lamongan;32000
1;4572;Solor Barat;Kab Flores Timur;116000
1;4573;Solor Timur;Kab Flores Timur;116000
1;4574;Somagede;Kab Banyumas;25000
1;4575;Somba Opu;Kab Goa;53000
1;4576;Sonder;Kab Minahasa;75000
1;4577;Songgom;Kab Brebes;25000
1;4578;Songgon;Kab Banyuwangi;38000
1;4579;Sooko ;Kab Mojokerto;20000
1;4580;Sooko ;Kab Ponorogo;38000
1;4581;Sopai;Kab Tana Toraja Utara;53000
1;4582;Soppeng Riaja;Kab Barru;53000
1;4583;Soreang;Kab Bandung;6000
1;4584;Soreang;Kota Pare-Pare;42000
1;4585;Sorek;Kab Palalawan;48000
1;4586;Sorendiweri;Kab Supiori;109000
1;4587;Sorkam Barat;Kab Tapanuli Tengah;53000
1;4588;Sorkam;Kab Tapanuli Tengah;53000
1;4589;Sorong Barat;Kota Sorong;114000
1;4590;Sorong;Kab Sorong;42000
1;4591;Sorong Timur;Kota Sorong;114000
1;4592;Soropia;Kab Konawe;72000
1;4593;Sorowalio;Kab Kota Bau-Bau;57000
1;4594;Sosa;Kab Padang Lawas;53000
1;4595;Sosa;Kab Tapanuli Selatan;53000
1;4596;Sosoh Buay Rayap;Kab Ogan Komering Ulu;38000
1;4597;Sosopan;Kab Padang Lawas;53000
1;4598;Sosopan;Kab Tapanuli Selatan;53000
1;4599;Sosor Gadong;Kab Tapanuli Tengah;53000
1;4600;Sota;Kab Merauke;137000
1;4601;Soyo Jaya;Kab Morowali;67000
1;4602;Sragen;Kab Sragen;20000
1;4603;Sragi;Kab Lampung Selatan;38000
1;4604;Sragi;Kab Pekalongan;25000
1;4605;Srandakan;Kab Bantul;25000
1;4606;Srengat;Kab Blitar;38000
1;4607;Sreseh;Kab Sampang;32000
1;4608;Srono;Kab Banyuwangi;38000
1;4609;Srumbung;Kab Magelang;17000
1;4610;Sruweng;Kab Kebumen;27000
1;4611;Stabat;Kab Langkat;42000
1;4612;Suator;Kab Asmat;137000
1;4613;Subah ;Kab Sambas;53000
1;4614;Subah;Kab Batang;25000
1;4615;Subang;Kab Kuningan;16000
1;4616;Subang;Kab Subang;10000
1;4617;Subi;Kab Natuna;87000
1;4618;Suboh;Kab Situbondo;38000
1;4619;Subulussalam;Kota Subulussalam;45000
1;4620;Sucinaraja;Kab Garut;10000
1;4621;Sudimoro;Kab Pacitan;38000
1;4622;Suela;Kab Lombok Timur;42000
1;4623;Sugapa;Kab Intan Jaya;124000
1;4624;Sugihwaras;Kab Bojonegoro;25000
1;4625;Sugio;Kab Lamongan;32000
1;4626;Sugurey;Kab Manokwari;143000
1;4627;Suhaid;Kab Kapuas Hulu;53000
1;4628;Sui Ambawang;Kab Kubu Raya;53000
1;4629;Sui Kakap;Kab Kubu Raya;53000
1;4630;Sui Raya;Kab Kubu Raya;53000
1;4631;Suka Makmue;Kab Nagan Raya;45000
1;4632;Suka Makmur;Kab Aceh Besar;57000
1;4633;Sukabumi ;Kota Bandar Lampung;17000
1;4634;Sukabumi;Kab SuKabumi;15000
1;4635;Sukadana ;Kab Lampung Timur;30000
1;4636;Sukadana ;KabCiamis;10000
1;4637;Sukadana;Kab Kayong Utara;25000
1;4638;Sukadiri;Kab Tangerang;10000
1;4639;Sukagumiwang;Kab Indramayu;20000
1;4640;Sukahaji;Kab Majalengka;20000
1;4641;Sukahening ;Kab Tasikmalaya;10000
1;4642;Sukajadi;Kota Bandung;6000
1;4643;Sukajadi;Kota Pekanbaru;22000
1;4644;Sukajaya;Kab Bogor;10000
1;4645;Sukajaya;Kota Sabang;30000
1;4646;Sukakarya;Kab Bekasi;10000
1;4647;Sukakarya;Kota Sabang;30000
1;4648;Sukalarang;Kab SuKabumi;19000
1;4649;Sukaluyu;Kab Cianjur;19000
1;4650;Sukamaju;Kab Luwu Utara;53000
1;4651;Sukamakmur;Kab Bogor;10000
1;4652;Sukamara;Kab Sukamara;49000
1;4653;Sukamulia;Kab Lombok Timur;42000
1;4654;Sukanagara;Kab Cianjur;19000
1;4655;Sukapura;Kab Probolinggo;38000
1;4656;Sukaraja ;Kab Bogor;10000
1;4657;Sukaraja ;Kab SuKabumi;19000
1;4658;Sukaraja ;Kab Tasikmalaya;6000
1;4659;Sukaraja;Kab Seluma;42000
1;4660;Sukarame;Kab Tasikmalaya;6000
1;4661;Sukarame;Kota Bandar Lampung;38000
1;4662;Sukarame;Kota Palembang;18000
1;4663;Sukaratu;Kab Tasikmalaya;10000
1;4664;Sukaresik;Kab Tasikmalaya;10000
1;4665;Sukaresmi ;Kab Cianjur;19000
1;4666;Sukaresmi ;Kab Garut;10000
1;4667;Sukaresmi ;Kab Pandeglang;15000
1;4668;Sukasada;Kab Buleleng;32000
1;4669;Sukasari ;Kab Purwakarta;10000
1;4670;Sukasari ;Kab Sumedang;10000
1;4671;Sukasari;Kota Bandung;6000
1;4672;Sukatani ;Kab Bekasi;10000
1;4673;Sukatani ;Kab Purwakarta;6000
1;4674;Sukau;Kab Lampung Barat;38000
1;4675;Sukawangi;Kab Bekasi;10000
1;4676;Sukawati;Kab Gianyar;32000
1;4677;Sukawening;Kab Garut;10000
1;4678;Sukikai;Kab Dogiyai;155000
1;4679;Sukikai Selatan;Kab Dogiyai;155000
1;4680;Sukmajaya;Kota Depok;10000
1;4681;Sukodadi;Kab Lamongan;32000
1;4682;Sukodono;Kab Lumajang;20000
1;4683;Sukodono;Kab Sidoarjo;32000
1;4684;Sukodono;Kab Sragen;14000
1;4685;Sukoharjo ;Kab Sukoharjo;25000
1;4686;Sukoharjo ;Kab Wonosobo;21000
1;4687;Sukoharjo;Kab Tanggamus;38000
1;4688;Sukolilo ;Kab Pati;14000
1;4689;Sukolilo ;Kota Surabaya;32000
1;4690;Sukomanunggal ;Kota Surabaya;16000
1;4691;Sukomoro ;Kab Magetan;38000
1;4692;Sukomoro ;Kab Nganjuk;32000
1;4693;Sukorambi;Kab Jember;38000
1;4694;Sukorame;Kab Lamongan;32000
1;4695;Sukorejo ;Kab Kendal;20000
1;4696;Sukorejo ;Kab Pasuruan;30000
1;4697;Sukorejo;Kab Ponorogo;38000
1;4698;Sukorejo;Kota Blitar;30000
1;4699;Sukosari;Kab Bondowoso;38000
1;4700;Sukosewu;Kab Bojonegoro;25000
1;4701;Sukowono;Kab Jember;38000
1;4702;Sukra;Kab Indramayu;20000
1;4703;Sukun;Kota Malang;20000
1;4704;Sula Besi Barat;Kab Kepulauan Sula;183000
1;4705;Sulamu;Kab Kupang;116000
1;4706;Sulang;Kab Rembang;25000
1;4707;Suli;Kab Luwu Utara;53000
1;4708;Suliki Gunung Mas;Kab Lima Puluh Kota;47000
1;4709;Sultan Daulat;Kota Subulussalam;45000
1;4710;Sumalata;Kab Gorontalo;77000
1;4711;Sumalata;Kab Gorontalo Utara;77000
1;4712;Sumarorong;Kab Mamasa;53000
1;4713;Sumay;Kab Tebo;52000
1;4714;Sumbang;Kab Banyumas;25000
1;4715;Sumbawa Besar;Kab Sumbawa;33000
1;4716;Sumbawa;Kab Sumbawa;33000
1;4717;Sumber ;Kab Probolinggo;38000
1;4718;Sumber Barito;Kab Murung Raya;49000
1;4719;Sumber Jaya ;Kab Majalengka;20000
1;4720;Sumber Jaya;Kab Lampung Barat;30000
1;4721;Sumber;Kab Cirebon;16000
1;4722;Sumber;Kab Rembang;25000
1;4723;Sumber Malang;Kab Situbondo;38000
1;4724;Sumberasih;Kab Probolinggo;38000
1;4725;Sumberbaru;Kab Jember;38000
1;4726;Sumberejo;Kab Bojonegoro;25000
1;4727;Sumberejo;Kab Tanggamus;38000
1;4728;Sumbergempol;Kab Tulungagung;32000
1;4729;Sumberjambe;Kab Jember;38000
1;4730;Sumberlawang;Kab Sragen;25000
1;4731;Sumbermanjing Wetan;Kab Malang;38000
1;4732;Sumberpucung;Kab Malang;38000
1;4733;Sumbersari;Kab Jember;20000
1;4734;Sumbersoko;Kab Lumajang;20000
1;4735;Sumberwringin;Kab Bondowoso;38000
1;4736;Sumbul;Kab Dairi;53000
1;4737;Sumedang;Kab Sumedang;8000
1;4738;Sumedang Selatan;Kab Sumedang;10000
1;4739;Sumedang Utara;Kab Sumedang;10000
1;4740;Sumenep;Kab Sumenep;25000
1;4741;Sumobito;Kab Jombang;32000
1;4742;Sumohai;Kab Yahukimo;206000
1;4743;Sumowono;Kab Semarang;25000
1;4744;Sumpur Kudus;Kab Sijunjung;47000
1;4745;Sumpyuh /Sumpiuh;Kab Banyumas;25000
1;4746;Sumur;Kab Pandeglang;15000
1;4747;Sumurbandung;Kota Bandung;6000
1;4748;Sungai Ambawang;Kab Pontianak;53000
1;4749;Sungai Apit;Kab Siak;48000
1;4750;Sungai Aur;Kab Pasaman Barat;47000
1;4751;Sungai Bahar;Kab Muaro Jambi;52000
1;4752;Sungai Beremas;Kab Pasaman Barat;47000
1;4753;Sungai Boh;Kab Malinau;63000
1;4754;Sungai Durian;Kab Kota Baru;49000
1;4755;Sungai Geringging;Kab Padang Pariaman;47000
1;4756;Sungai Kakap;Kab Pontianak;53000
1;4757;Sungai Kanan;Kab Labuhan Batu;53000
1;4758;Sungai Keruh;Kab Musi Banyuasin;38000
1;4759;Sungai Kunjang;Kota Samarinda;29000
1;4760;Sungai Kunyit;Kab Pontianak;53000
1;4761;Sungai Laur;Kab Ketapang;53000
1;4762;Sungai liat;Kab Bangka;31000
1;4763;Sungai Lilin;Kab Musi Banyuasin;30000
1;4764;Sungai Limau;Kab Padang Pariaman;47000
1;4765;Sungai Loban;Kab Tanah Bambu;49000
1;4766;Sungai Manau;Kab Merangin;78000
1;4767;Sungai Mandau;Kab Siak;48000
1;4768;Sungai Mas;Kab Aceh Barat;57000
1;4769;Sungai Pagu;Kab Solok Selatan;47000
1;4770;Sungai Pandan;Kab Hulu Sungai Utara;49000
1;4771;Sungai Penuh;Kab Kerinci;41000
1;4772;Sungai Pinang;Kab Banjar;49000
1;4773;Sungai Pinyuh;Kab Pontianak;53000
1;4774;Sungai Puar;Kab Agam;47000
1;4775;Sungai Raya ;Kab Hulu Sungai Selatan;49000
1;4776;Sungai Raya ;Kab Pontianak;53000
1;4777;Sungai Raya;Kab Aceh Timur;45000
1;4778;Sungai Raya;Kab Bengkayang;53000
1;4779;Sungai Raya;Kab Kubu Raya;25000
1;4780;Sungai Rotan;Kab Muara Enim;38000
1;4781;Sungai Rumbai;Kab Dharmasraya;47000
1;4782;Sungai Selan;Kab Bangka Tengah;39000
1;4783;Sungai Sembilan;Kota Dumai;38000
1;4784;Sungai Serut;Kota Bengkulu;21000
1;4785;Sungai Tabuk;Kab Banjar;49000
1;4786;Sungai Tarab;Kab Tanah Datar;47000
1;4787;Sungai Tebelian ;Kab Sintang;53000
1;4788;Sungayang;Kab Tanah Datar;47000
1;4789;Sunggal;Kab Deli Serdang;53000
1;4790;Sungguminasa;Kab Goa;23000
1;4791;Sungkai Selatan;Kab Lampung Utara;38000
1;4792;Sungkai Utara;Kab Lampung Utara;38000
1;4793;Suoh;Kab Lampung Barat;1
1;4794;Supiori Selatan;Kab Supiori;137000
1;4795;Supiori Timur ;Kab Supiori;137000
1;4796;Supiori Utara;Kab Supiori;137000
1;4797;Suppa;Kab Pinrang;53000
1;4798;Surabaya;Kota Surabaya;16000
1;4799;Suradadi;Kab Tegal;25000
1;4800;Surade;Kab SuKabumi;19000
1;4801;Suralaga;Kab Lombok Timur;42000
1;4802;Surian;Kab Sumedang;10000
1;4803;Suro Baru;Kab Aceh Singkil;57000
1;4804;Suruh;Kab Semarang;25000
1;4805;Suruh;Kab Trenggalek;32000
1;4806;Susoh;Kab Aceh Barat Daya;57000
1;4807;Susukan ;Kab Banjarnegara;25000
1;4808;Susukan ;Kab Cirebon;20000
1;4809;Susukan ;Kab Semarang;25000
1;4810;Susukanlebak;Kab Cirebon;20000
1;4811;Susut;Kab Bangli;32000
1;4812;Sutera;Kab Pesisir Selatan;47000
1;4813;Suti Semarang;Kab Bengkayang;53000
1;4814;Sutojayan;Kab Blitar;38000
1;4815;Suwawa;Kota Bone Bolango;61000
1;4816;Swarga Bara;Kab Kutai Timur;41000
1;4817;Syamtalira Aron;Kab Aceh Utara;57000
1;4818;Syamtalira Bayu;Kab Aceh Utara;57000
1;4819;Syiah Kuala;Kab Bener Meriah;57000
1;4820;Syiah Kuala;Kota Banda Aceh;30000
1;4821;Taba Penanjung;Kab Bengkulu Utara;42000
1;4822;Tabanan;Kab Tabanan;25000
1;4823;Tabang ;Kab Kutai Kartanegara;102000
1;4824;Tabang ;Kab Mamasa;53000
1;4825;Tabir;Kab Merangin;52000
1;4826;Tabir Ulu;Kab Merangin;52000
1;4827;Tabukan;Kab Barito Kuala;49000
1;4828;Tabukan Selatan;Kab Kepulauan Sangihe;75000
1;4829;Tabukan Tengah;Kab Kepulauan Sangihe;75000
1;4830;Tabukan Utara;Kab Kepulauan Sangihe;75000
1;4831;Tabulahan;Kab Mamasa;53000
1;4832;Tabundung;Kab Sumba Timur;116000
1;4833;Tabunganen;Kab Barito Kuala;49000
1;4834;Taebenu;Kab Kupang;116000
1;4835;Tagulandang;Kab Kepulauan Sangihe;75000
1;4836;Tagulandang Utara;Kab Kepulauan Sangihe;75000
1;4837;Tahuna;Kab Kepulauan Sangihe;60000
1;4838;Tahunan;Kab Jepara;25000
1;4839;Tais;Kab Seluma;33000
1;4840;Tajinan;Kab Malang;38000
1;4841;Tajurhalang;Kab Bogor;10000
1;4842;Takabonerate;Kab Selayar;53000
1;4843;Takalar;Kab Takalar;42000
1;4844;Takari;Kab Kupang;116000
1;4845;Takengon;Kab Aceh Tengah;45000
1;4846;Takeran;Kab Magetan;38000
1;4847;Takisung;Kab Tanah Laut;49000
1;4848;Takkalalla;Kab Wajo;53000
1;4849;Takokak;Kab Cianjur;19000
1;4850;Taktakan;Kota Serang;11000
1;4851;Talaga;Kab Majalengka;20000
1;4852;Talaga Raya;Kab Buton & Buton Utara;108000
1;4853;Talagasari;Kab Karawang;10000
1;4854;Talamau;Kab Pasaman Barat;47000
1;4855;Talang Empat;Kab Bengkulu Utara;42000
1;4856;Talang;Kab Tegal;25000
1;4857;Talang Kelapa;Kab Banyuasin;38000
1;4858;Talang Padang;Kab Empat Lawang;38000
1;4859;Talang Padang;Kab Tanggamus;30000
1;4860;Talang Ubi;Kab Muara Enim;38000
1;4861;Talango;Kab Sumenep;48000
1;4862;Talawi;Kab Batubara;42000
1;4863;Talawi;Kota Sawahlunto;37000
1;4864;Talegong;Kab Garut;10000
1;4865;Taliabu Barat;Kab Kepulauan Sula;183000
1;4866;Taliabu Timur;Kab Kepulauan Sula;183000
1;4867;Talibura;Kab Sikka;116000
1;4868;Talisayan;Kab Berau;60000
1;4869;Taliwang;Kab Sumbawa Barat;33000
1;4870;Tallo;Kota Makassar;23000
1;4871;Tallunglipu;Kab Tana Toraja Utara;53000
1;4872;Talo;Kab Seluma;42000
1;4873;Talo Kecil;Kab Seluma;42000
1;4874;Taluditi;Kab Pahuwalo;77000
1;4875;Talun;Kab Blitar;38000
1;4876;Talun;Kab Pekalongan;25000
1;4877;Tamako;Kab Kepulauan Sangihe;75000
1;4878;Tamalanrea;Kota Makassar;23000
1;4879;Tamalate;Kota Makassar;23000
1;4880;Tamalatea;Kab Jeneponto;53000
1;4881;Taman ;Kab Pemalang;25000
1;4882;Taman ;Kab Sidoarjo;16000
1;4883;Taman;Kota Madiun;20000
1;4884;Taman Sari ;Kota Administrasi Jakarta Barat;9000
1;4885;Tamanan;Kab Bondowoso;38000
1;4886;Tamansari ;Kab Bogor;10000
1;4887;Tamansari ;Kota Tasikmalaya;8000
1;4888;Tambak ;KabGresik;32000
1;4889;Tambak;Kab Banyumas;25000
1;4890;Tambakboyo;Kab Tuban;32000
1;4891;Tambakrejo;Kab Bojonegoro;25000
1;4892;Tambakromo;Kab Pati;25000
1;4893;Tambaksari;KabCiamis;6000
1;4894;Tambaksari;Kota Surabaya;32000
1;4895;Tamban;Kab Barito Kuala;49000
1;4896;Tambang;Kab Kampar;48000
1;4897;Tambang Ulang;Kab Tanah Laut;49000
1;4898;Tambangan;Kab Mandailing Natal;53000
1;4899;Tambelan;Kab Bintan;43000
1;4900;Tambelang;Kab Bekasi;10000
1;4901;Tambelangan;Kab Sampang;32000
1;4902;Tambolaka;Kab Sumba Barat Daya;61000
1;4903;Tambora;Kab Bima;63000
1;4904;Tambora;Kota Administrasi Jakarta Barat;9000
